Date,REV ($)
2023-05-31,"9,584,838.20"
2023-05-30,"11,198,174.94"
2023-05-29,"9,511,653.99"
2023-05-28,"7,510,591.46"
2023-05-27,"6,640,837.64"
2023-05-26,"7,979,225.23"
2023-05-25,"9,116,175.86"
2023-05-24,"10,348,031.62"
2023-05-23,"12,632,175.36"
2023-05-22,"10,862,285.86"
2023-05-21,"8,160,417.30"
2023-05-20,"7,685,898.28"
2023-05-19,"10,717,218.91"
2023-05-18,"12,228,933.62"
2023-05-17,"12,082,025.50"
2023-05-16,"12,928,703.68"
2023-05-15,"13,945,262.50"
2023-05-14,"9,421,853.80"
2023-05-13,"10,077,127.61"
2023-05-12,"15,519,820.36"
2023-05-11,"22,740,160.14"
2023-05-10,"21,955,998.93"
2023-05-09,"21,069,345.40"
2023-05-08,"25,123,570.12"
2023-05-07,"26,218,353.63"
2023-05-06,"32,575,910.85"
2023-05-05,"32,985,251.80"
2023-05-04,"18,060,456.38"
2023-05-03,"17,158,612.34"
2023-05-02,"19,329,397.05"
2023-05-01,"15,653,076.32"
2023-04-30,"10,320,537.47"
2023-04-29,"8,294,690.61"
2023-04-28,"9,044,413.19"
2023-04-27,"8,933,392.98"
2023-04-26,"9,717,006.03"
2023-04-25,"8,815,065.03"
2023-04-24,"10,173,154.72"
2023-04-23,"9,575,725.28"
2023-04-22,"8,711,418.90"
2023-04-21,"9,670,074.62"
2023-04-20,"16,147,583.41"
2023-04-19,"18,135,166.55"
2023-04-18,"13,528,005.47"
2023-04-17,"8,910,646.75"
2023-04-16,"6,776,642.54"
2023-04-15,"6,257,750.30"
2023-04-14,"8,191,414.69"
2023-04-13,"7,268,206.78"
2023-04-12,"5,473,849.47"
2023-04-11,"6,837,958.29"
2023-04-10,"5,692,711.15"
2023-04-09,"6,041,444.06"
2023-04-08,"4,986,177.65"
2023-04-07,"5,450,582.37"
2023-04-06,"6,648,338.23"
2023-04-05,"8,068,924.83"
2023-04-04,"6,857,174.03"
2023-04-03,"6,559,679.93"
2023-04-02,"4,578,880.28"
2023-04-01,"4,964,421.03"
2023-03-31,"6,209,401.95"
2023-03-30,"7,440,057.29"
2023-03-29,"6,886,466.93"
2023-03-28,"6,417,236.28"
2023-03-27,"6,242,190.58"
2023-03-26,"4,315,728.53"
2023-03-25,"3,967,517.06"
2023-03-24,"5,450,045.51"
2023-03-23,"5,334,050.87"
2023-03-22,"5,060,003.26"
2023-03-21,"4,618,808.39"
2023-03-20,"7,398,711.79"
2023-03-19,"4,457,910.13"
2023-03-18,"4,521,468.28"
2023-03-17,"6,251,751.93"
2023-03-16,"5,524,428.10"
2023-03-15,"6,473,078.95"
2023-03-14,"7,388,552.22"
2023-03-13,"8,040,392.83"
2023-03-12,"6,428,070.27"
2023-03-11,"22,105,596.29"
2023-03-10,"6,517,858.26"
2023-03-09,"7,013,306.55"
2023-03-08,"6,388,964.80"
2023-03-07,"6,587,711.90"
2023-03-06,"6,548,710.82"
2023-03-05,"5,103,091.72"
2023-03-04,"4,714,252.23"
2023-03-03,"6,366,696.92"
2023-03-02,"6,086,920.07"
2023-03-01,"6,668,628.29"
2023-02-28,"5,353,580.10"
2023-02-27,"5,018,990.35"
2023-02-26,"4,344,605.12"
2023-02-25,"4,397,981.43"
2023-02-24,"6,473,283.92"
2023-02-23,"7,778,244.72"
2023-02-22,"7,505,658.58"
2023-02-21,"7,059,329.34"
2023-02-20,"7,049,406.29"
2023-02-19,"5,603,257.72"
2023-02-18,"6,230,359.10"
2023-02-17,"7,588,949.24"
2023-02-16,"8,638,237.74"
2023-02-15,"7,804,909.05"
2023-02-14,"10,306,613.11"
2023-02-13,"5,037,274.72"
2023-02-12,"3,631,968.70"
2023-02-11,"3,609,483.82"
2023-02-10,"5,334,946.30"
2023-02-09,"7,614,708.27"
2023-02-08,"7,235,821.29"
2023-02-07,"6,874,776.37"
2023-02-06,"5,280,913.56"
2023-02-05,"4,397,242.68"
2023-02-04,"5,027,043.95"
2023-02-03,"6,366,142.97"
2023-02-02,"6,295,002.45"
2023-02-01,"5,564,517.35"
2023-01-31,"5,146,282.61"
2023-01-30,"3,956,429.67"
2023-01-29,"4,063,276.77"
2023-01-28,"3,364,320.64"
2023-01-27,"4,450,706.65"
2023-01-26,"4,704,460.11"
2023-01-25,"4,746,731.54"
2023-01-24,"5,454,423.65"
2023-01-23,"4,192,966.71"
2023-01-22,"3,566,990.75"
2023-01-21,"4,183,536.12"
2023-01-20,"4,482,596.48"
2023-01-19,"4,162,490.37"
2023-01-18,"6,101,639.01"
2023-01-17,"4,772,202.86"
2023-01-16,"4,989,992.52"
2023-01-15,"4,130,075.65"
2023-01-14,"5,393,028.05"
2023-01-13,"4,694,102.11"
2023-01-12,"4,410,102.28"
2023-01-11,"3,901,040.47"
2023-01-10,"3,623,150.30"
2023-01-09,"4,047,780.28"
2023-01-08,"3,187,045.77"
2023-01-07,"2,528,782.39"
2023-01-06,"3,311,286.03"
2023-01-05,"3,346,706.21"
2023-01-04,"4,273,885.74"
2023-01-03,"2,865,955.80"
2023-01-02,"2,651,624.78"
2023-01-01,"2,290,359.74"
2022-12-31,"2,524,028.27"
2022-12-30,"2,674,287.60"
2022-12-29,"2,676,902.42"
2022-12-28,"2,617,097.50"
2022-12-27,"2,515,977.53"
2022-12-26,"1,942,175.38"
2022-12-25,"1,857,099.38"
2022-12-24,"1,862,609.60"
2022-12-23,"2,450,090.05"
2022-12-22,"2,460,631.18"
2022-12-21,"2,489,402.48"
2022-12-20,"2,743,457.84"
2022-12-19,"2,389,238.39"
2022-12-18,"2,195,233.31"
2022-12-17,"2,413,040.99"
2022-12-16,"3,544,654.69"
2022-12-15,"3,028,368.12"
2022-12-14,"3,064,474.93"
2022-12-13,"3,448,670.09"
2022-12-12,"2,830,801.66"
2022-12-11,"2,573,850.22"
2022-12-10,"2,466,521.03"
2022-12-09,"4,791,765.42"
2022-12-08,"2,658,455.93"
